resource_id,satellite_id,mission_id,timestamp,orbit_type,orbit_altitude_km,inclination_deg,current_battery_percent,solar_exposure_hours,eclipse_duration_hours,payload_count,payload_power_kw,communication_duration_minutes,communication_bandwidth_mbps,onboard_memory_used_gb,onboard_memory_total_gb,cpu_utilization_percent,temperature_celsius,mission_duration_hours,previous_power_consumption_kw,previous_battery_percent,remaining_battery_percent,power_consumption_kw,memory_after_mission_gb,health_score,mission_risk,memory_utilization_percent
2662,SAT-0009,MIS-002662,2022-05-18 13:08:00,LEO,597,19,80,4.52,0.33,6,7.32,43,149,454,512,89,55.2,8.63,8.0,80,50.1,8.0,454,43.6,HIGH,88.671875
2663,SAT-0094,MIS-002663,2022-01-01 18:28:00,LEO,422,71,74,0.09,3.88,4,5.22,61,205,346,512,77,53.9,12.38,6.33,74,39.0,6.33,346,55.4,MEDIUM,67.578125
2664,SAT-0056,MIS-002664,2024-06-05 02:35:00,LEO,975,17,62,7.91,2.76,3,3.62,5,35,211,512,50,38.0,1.03,3.58,62,62.7,3.58,211,85.1,LOW,41.2109375
2665,SAT-0061,MIS-002665,2024-07-20 09:09:00,GEO,35786,98,67,6.39,3.84,2,2.86,31,115,181,512,47,29.3,6.38,3.66,67,60.0,3.66,181,84.0,LOW,35.3515625
2666,SAT-0007,MIS-002666,2022-02-01 14:01:00,LEO,758,5,65,3.68,1.62,5,6.05,80,261,452,512,100,55.4,16.1,7.37,65,30.0,7.37,452,30.2,HIGH,88.28125
2667,SAT-0031,MIS-002667,2022-09-06 20:52:00,SSO,595,98,78,6.77,3.24,1,2.04,54,182,160,512,47,27.3,10.86,3.1,78,70.5,3.1,160,88.2,LOW,31.25
2668,SAT-0072,MIS-002668,2022-09-17 00:57:00,LEO,885,8,53,1.81,0.17,0,0.5,55,186,120,512,47,24.2,11.12,1.9,53,40.1,1.9,120,76.0,LOW,23.4375
2669,SAT-0081,MIS-002669,2022-07-13 06:23:00,MEO,13658,35,64,0.12,3.3,0,0.5,4,33,17,512,31,20.6,0.92,0.54,64,61.3,0.54,17,84.5,LOW,3.3203125
2670,SAT-0032,MIS-002670,2023-04-16 21:11:00,LEO,1076,53,59,3.73,1.97,0,0.58,104,332,191,512,58,30.3,20.81,2.3,59,40.6,2.3,191,76.2,LOW,37.3046875
2671,SAT-0074,MIS-002671,2022-10-15 08:40:00,LEO,1104,80,98,3.18,1.31,1,1.31,89,289,236,512,70,31.1,17.99,2.92,98,78.3,2.92,236,91.3,LOW,46.09375
2672,SAT-0090,MIS-002672,2022-02-13 12:00:00,SSO,767,98,80,2.78,0.49,6,7.35,106,340,500,512,100,62.4,21.37,8.0,80,36.5,8.0,500,15.0,HIGH,97.65625
2673,SAT-0050,MIS-002673,2023-04-05 16:56:00,GEO,35786,37,100,6.49,1.7,5,6.34,81,265,464,512,100,65.1,16.34,7.77,100,68.8,7.77,464,31.8,HIGH,90.625
2674,SAT-0041,MIS-002674,2025-09-13 10:27:00,MEO,8505,83,70,0.13,3.61,6,7.23,80,262,500,512,100,58.3,16.14,8.0,70,25.3,8.0,500,15.5,HIGH,97.65625
2675,SAT-0036,MIS-002675,2025-09-24 01:26:00,GEO,35786,47,78,4.0,3.26,3,3.8,86,280,344,512,81,49.8,17.39,5.09,78,51.7,5.09,344,63.4,MEDIUM,67.1875
2676,SAT-0059,MIS-002676,2023-09-04 23:47:00,LEO,654,86,90,5.44,2.34,4,5.2,77,252,374,512,81,57.6,15.5,6.65,90,61.9,6.65,374,58.1,MEDIUM,73.046875
2677,SAT-0097,MIS-002677,2023-09-27 22:45:00,LEO,935,53,54,4.79,2.33,5,5.53,61,203,427,512,100,60.0,12.21,6.93,54,26.1,6.93,427,28.0,HIGH,83.3984375
2678,SAT-0038,MIS-002678,2022-08-18 08:02:00,MEO,10083,37,81,2.28,2.97,4,5.37,2,28,273,512,65,46.9,0.57,5.3,81,63.9,5.3,273,77.3,LOW,53.3203125
2679,SAT-0048,MIS-002679,2022-05-17 22:36:00,SSO,713,98,79,5.55,1.57,5,6.2,112,356,500,512,100,63.0,22.44,7.99,79,40.2,7.99,500,15.8,HIGH,97.65625
2680,SAT-0013,MIS-002680,2024-12-20 01:38:00,SSO,729,98,79,0.61,1.86,5,6.37,9,49,345,512,71,48.2,1.95,6.41,79,53.0,6.41,345,70.9,MEDIUM,67.3828125
2681,SAT-0078,MIS-002681,2022-03-07 02:28:00,LEO,480,37,69,0.26,0.14,4,5.05,119,377,437,512,100,58.1,23.82,7.1,69,22.1,7.1,437,26.8,HIGH,85.3515625
2682,SAT-0045,MIS-002682,2024-11-26 20:25:00,LEO,487,44,54,7.88,1.46,6,6.81,115,365,500,512,100,63.2,23.02,8.0,54,19.3,8.0,500,7.2,HIGH,97.65625
2683,SAT-0030,MIS-002683,2025-04-15 05:42:00,GEO,35786,11,70,2.1,1.3,3,4.24,4,34,194,512,41,41.9,0.95,4.71,70,54.6,4.71,194,79.6,LOW,37.890625
2684,SAT-0084,MIS-002684,2025-06-21 11:56:00,GEO,35786,35,54,6.58,0.83,4,5.03,58,196,343,512,83,48.5,11.78,6.03,54,33.6,6.03,343,56.7,MEDIUM,66.9921875
2685,SAT-0041,MIS-002685,2023-09-22 08:34:00,LEO,425,19,83,5.88,0.3,1,2.06,81,263,224,512,64,33.5,16.21,3.4,83,68.2,3.4,224,87.3,LOW,43.75
2686,SAT-0059,MIS-002686,2022-09-07 21:35:00,LEO,706,96,99,6.13,3.97,6,6.77,71,233,500,512,100,62.0,14.2,7.95,99,68.1,7.95,500,28.2,HIGH,97.65625
2687,SAT-0083,MIS-002687,2022-02-20 01:46:00,LEO,1020,28,65,5.88,0.61,1,1.67,103,330,234,512,73,37.9,20.68,3.77,65,45.1,3.77,234,76.6,LOW,45.703125
2688,SAT-0089,MIS-002688,2023-05-07 18:12:00,GEO,35786,65,51,6.18,0.01,6,7.34,18,76,419,512,84,58.2,3.79,7.76,51,29.3,7.76,419,41.0,HIGH,81.8359375
2689,SAT-0012,MIS-002689,2025-12-08 14:15:00,MEO,16173,90,59,6.48,0.38,0,0.5,69,229,123,512,41,23.0,13.97,1.89,59,53.2,1.89,123,81.3,LOW,24.0234375
2690,SAT-0048,MIS-002690,2023-12-22 03:07:00,LEO,571,88,94,5.75,3.93,3,4.02,66,219,315,512,66,43.0,13.27,5.51,94,72.8,5.51,315,85.5,LOW,61.5234375
2691,SAT-0012,MIS-002691,2025-06-03 20:52:00,MEO,15914,16,85,1.03,1.14,0,0.54,65,217,122,512,39,20.9,13.15,1.55,85,70.3,1.55,122,88.1,LOW,23.828125
2692,SAT-0090,MIS-002692,2025-07-03 06:55:00,SSO,583,98,62,2.02,3.42,1,2.06,28,104,132,512,48,27.3,5.62,2.65,62,50.9,2.65,132,80.4,LOW,25.78125
2693,SAT-0018,MIS-002693,2025-11-14 01:44:00,SSO,744,98,78,3.72,2.79,0,0.5,43,149,82,512,33,19.6,8.66,1.32,78,73.2,1.32,82,89.3,LOW,16.015625
2694,SAT-0042,MIS-002694,2023-06-16 14:05:00,GEO,35786,75,98,6.69,2.65,1,1.37,31,114,118,512,43,26.8,6.3,1.86,98,98.9,1.86,118,99.6,LOW,23.046875
2695,SAT-0041,MIS-002695,2024-02-08 11:32:00,MEO,13908,22,72,7.29,1.69,5,5.95,89,289,451,512,95,62.3,17.98,7.8,72,41.0,7.8,451,29.1,HIGH,88.0859375
2696,SAT-0016,MIS-002696,2024-01-25 12:47:00,GEO,35786,86,72,7.73,1.72,4,4.65,21,85,307,512,74,47.1,4.38,4.94,72,64.2,4.94,307,75.2,LOW,59.9609375
2697,SAT-0072,MIS-002697,2022-05-18 02:17:00,MEO,16871,22,60,4.01,3.59,6,6.6,77,253,500,512,100,58.3,15.57,8.0,60,23.6,8.0,500,14.8,HIGH,97.65625
2698,SAT-0045,MIS-002698,2024-01-26 01:09:00,MEO,8466,86,87,4.65,2.35,3,4.17,88,284,328,512,85,44.0,17.65,5.45,87,60.4,5.45,328,71.9,MEDIUM,64.0625
2699,SAT-0060,MIS-002699,2023-12-23 06:51:00,LEO,1027,59,60,6.32,0.93,1,1.27,80,262,194,512,69,37.9,16.19,2.63,60,49.2,2.63,194,79.7,LOW,37.890625
2700,SAT-0014,MIS-002700,2024-10-08 04:10:00,LEO,788,6,100,4.08,3.99,3,3.31,19,79,221,512,65,43.0,3.99,3.85,100,89.6,3.85,221,92.2,LOW,43.1640625
2701,SAT-0066,MIS-002701,2025-04-28 13:45:00,SSO,793,98,57,5.52,2.31,5,5.96,71,233,421,512,100,56.8,14.21,7.02,57,28.6,7.02,421,34.1,HIGH,82.2265625
2702,SAT-0032,MIS-002702,2025-10-04 13:34:00,LEO,752,34,86,0.85,1.26,6,6.62,96,310,500,512,100,63.9,19.34,8.0,86,40.2,8.0,500,14.8,HIGH,97.65625
2703,SAT-0085,MIS-002703,2025-05-26 22:42:00,GEO,35786,76,86,6.48,2.93,5,6.36,117,372,500,512,100,63.2,23.48,8.0,86,48.2,8.0,500,18.8,HIGH,97.65625
2704,SAT-0086,MIS-002704,2025-12-17 16:36:00,LEO,878,44,73,5.96,0.19,5,6.14,97,313,487,512,100,58.0,19.59,7.7,73,38.4,7.7,487,23.7,HIGH,95.1171875
2705,SAT-0044,MIS-002705,2022-09-10 09:45:00,LEO,945,48,92,6.54,0.44,3,3.72,78,255,327,512,78,46.4,15.67,5.28,92,71.4,5.28,327,76.9,LOW,63.8671875
2706,SAT-0090,MIS-002706,2025-12-28 00:14:00,GEO,35786,50,92,5.8,1.55,0,0.62,72,238,136,512,42,23.6,14.54,2.04,92,83.8,2.04,136,93.5,LOW,26.5625
2707,SAT-0028,MIS-002707,2025-08-05 07:48:00,SSO,881,98,56,0.46,0.47,0,0.57,2,27,16,512,24,17.0,0.51,0.42,56,54.8,0.42,16,81.9,LOW,3.125
2708,SAT-0073,MIS-002708,2024-07-04 06:49:00,LEO,926,44,71,3.9,2.62,0,0.64,79,258,146,512,43,29.1,15.92,2.37,71,56.6,2.37,146,82.6,LOW,28.515625
2709,SAT-0028,MIS-002709,2024-02-25 14:40:00,LEO,1130,0,53,7.96,2.47,1,1.13,114,364,276,512,84,35.3,22.95,3.21,53,37.7,3.21,276,68.1,MEDIUM,53.90625
2710,SAT-0090,MIS-002710,2023-09-21 23:41:00,LEO,595,44,98,6.39,1.15,6,6.77,57,193,479,512,100,57.5,11.56,8.0,98,69.5,8.0,479,38.3,HIGH,93.5546875
2711,SAT-0049,MIS-002711,2025-07-27 04:38:00,LEO,989,27,88,6.44,3.97,2,2.3,75,247,263,512,60,34.7,15.16,3.48,88,74.8,3.48,263,89.9,LOW,51.3671875
2712,SAT-0026,MIS-002712,2023-07-03 04:52:00,LEO,773,18,65,2.05,2.26,5,6.22,53,180,420,512,95,57.5,10.71,7.09,65,32.2,7.09,420,37.3,HIGH,82.03125
2713,SAT-0081,MIS-002713,2024-12-30 20:48:00,SSO,843,98,63,3.71,2.51,0,0.5,30,111,77,512,42,21.9,6.1,0.82,63,62.3,0.82,77,84.9,LOW,15.0390625
2714,SAT-0068,MIS-002714,2022-11-28 23:16:00,LEO,1158,64,73,3.71,0.39,1,1.84,78,256,191,512,68,37.3,15.78,3.55,73,53.6,3.55,191,81.4,LOW,37.3046875
2715,SAT-0090,MIS-002715,2022-02-26 14:30:00,LEO,1074,56,69,0.74,1.35,3,3.62,73,241,312,512,86,51.2,14.79,5.26,69,37.6,5.26,312,53.6,MEDIUM,60.9375
2716,SAT-0079,MIS-002716,2022-02-21 22:57:00,SSO,837,98,69,4.7,0.09,0,0.69,85,275,150,512,53,34.4,17.04,2.56,69,54.5,2.56,150,81.8,LOW,29.296875
2717,SAT-0071,MIS-002717,2025-08-23 09:17:00,SSO,798,98,74,0.39,3.6,6,7.51,117,371,500,512,100,64.0,23.44,8.0,74,24.0,8.0,500,8.2,HIGH,97.65625
2718,SAT-0099,MIS-002718,2024-07-23 07:07:00,MEO,13090,70,67,0.53,3.99,2,2.98,50,170,230,512,51,35.4,10.0,3.87,67,44.6,3.87,230,77.8,LOW,44.921875
2719,SAT-0066,MIS-002719,2022-05-23 04:04:00,SSO,574,98,88,3.32,0.83,6,7.38,56,189,460,512,100,66.0,11.3,8.0,88,53.6,8.0,460,25.4,HIGH,89.84375
2720,SAT-0065,MIS-002720,2022-07-16 03:06:00,SSO,722,98,78,2.08,0.55,2,2.86,14,62,149,512,35,32.9,2.82,3.54,78,65.7,3.54,149,86.3,LOW,29.1015625
2721,SAT-0008,MIS-002721,2022-05-31 02:20:00,LEO,1100,91,99,3.77,1.24,6,7.32,34,124,449,512,100,64.7,6.97,8.0,99,69.0,8.0,449,35.3,HIGH,87.6953125
2722,SAT-0038,MIS-002722,2023-10-03 13:35:00,LEO,824,72,66,5.49,3.11,3,3.64,67,223,300,512,74,43.4,13.56,4.95,66,46.3,4.95,300,72.5,MEDIUM,58.59375
2723,SAT-0047,MIS-002723,2025-09-21 16:48:00,GEO,35786,5,56,1.66,0.53,1,1.82,78,256,213,512,68,39.4,15.76,3.24,56,33.8,3.24,213,73.5,MEDIUM,41.6015625
2724,SAT-0043,MIS-002724,2024-09-06 07:17:00,MEO,6435,83,62,1.43,2.18,6,6.97,113,361,500,512,100,57.2,22.78,8.0,62,14.6,8.0,500,12.6,HIGH,97.65625
2725,SAT-0091,MIS-002725,2024-09-22 17:53:00,GEO,35786,95,76,3.01,1.38,4,5.16,89,287,390,512,88,54.5,17.82,6.76,76,40.7,6.76,390,49.9,MEDIUM,76.171875
2726,SAT-0016,MIS-002726,2025-07-18 07:15:00,LEO,752,57,61,0.05,3.74,1,1.31,87,281,208,512,59,30.2,17.45,2.77,61,36.1,2.77,208,74.4,MEDIUM,40.625
2727,SAT-0025,MIS-002727,2024-11-01 17:51:00,SSO,817,98,58,0.52,0.27,5,5.66,55,186,398,512,100,57.7,11.11,7.06,58,21.9,7.06,398,32.5,HIGH,77.734375
2728,SAT-0033,MIS-002728,2023-01-02 01:52:00,LEO,1131,14,65,6.08,2.77,0,0.5,88,284,146,512,47,27.8,17.6,1.82,65,55.8,1.82,146,82.3,LOW,28.515625
2729,SAT-0006,MIS-002729,2024-06-25 20:14:00,MEO,19720,17,88,0.71,0.8,3,4.01,65,216,310,512,81,48.1,13.07,5.15,88,58.4,5.15,310,68.1,MEDIUM,60.546875
2730,SAT-0044,MIS-002730,2023-09-17 16:19:00,LEO,674,51,96,7.98,2.39,0,0.5,66,219,125,512,47,26.8,13.29,1.91,96,93.7,1.91,125,97.5,LOW,24.4140625
2731,SAT-0071,MIS-002731,2022-10-19 07:26:00,LEO,641,4,79,2.74,0.95,5,6.27,22,86,370,512,70,46.2,4.41,6.62,79,54.5,6.62,370,74.3,MEDIUM,72.265625
2732,SAT-0019,MIS-002732,2023-04-21 19:17:00,LEO,1130,85,92,2.23,3.16,4,5.2,34,123,308,512,80,50.8,6.87,6.13,92,66.4,6.13,308,68.6,MEDIUM,60.15625
2733,SAT-0023,MIS-002733,2022-12-10 20:31:00,GEO,35786,68,54,3.04,0.22,0,0.5,89,289,150,512,63,28.1,17.96,1.95,54,37.9,1.95,150,75.2,LOW,29.296875
2734,SAT-0017,MIS-002734,2023-09-09 05:14:00,GEO,35786,1,99,7.17,2.9,5,6.42,45,156,391,512,84,51.8,9.12,7.06,99,77.8,7.06,391,70.0,MEDIUM,76.3671875
2735,SAT-0080,MIS-002735,2025-09-04 08:29:00,MEO,18974,76,95,4.47,0.64,1,1.36,74,243,202,512,55,28.1,14.88,2.74,95,81.1,2.74,202,92.4,LOW,39.453125
2736,SAT-0073,MIS-002736,2022-09-02 05:52:00,MEO,8453,15,70,4.0,2.13,3,3.54,40,140,250,512,67,39.3,8.03,4.25,70,54.6,4.25,250,81.8,LOW,48.828125
2737,SAT-0043,MIS-002737,2025-02-25 08:03:00,GEO,35786,15,95,7.41,2.7,5,6.25,10,52,348,512,71,49.7,2.18,6.36,95,82.6,6.36,348,80.9,LOW,67.96875
2738,SAT-0045,MIS-002738,2022-08-31 13:56:00,GEO,35786,36,97,0.56,1.04,1,1.75,55,186,162,512,59,30.5,11.13,2.63,97,78.7,2.63,162,91.5,LOW,31.640625
2739,SAT-0079,MIS-002739,2024-05-14 20:19:00,MEO,6292,89,83,1.96,2.21,2,3.08,116,370,311,512,83,52.6,23.34,5.26,83,47.2,5.26,311,57.3,MEDIUM,60.7421875
2740,SAT-0040,MIS-002740,2022-07-21 05:48:00,SSO,900,98,83,7.33,2.72,0,0.82,72,236,125,512,55,29.4,14.41,1.96,83,78.3,1.96,125,91.3,LOW,24.4140625
2741,SAT-0077,MIS-002741,2025-11-01 14:16:00,MEO,16318,46,87,5.33,2.39,3,3.49,70,232,302,512,71,38.0,14.14,4.48,87,68.4,4.48,302,86.9,LOW,58.984375
2742,SAT-0088,MIS-002742,2023-08-02 06:47:00,LEO,664,34,77,3.8,1.31,3,3.36,70,232,304,512,68,43.1,14.16,4.55,77,55.1,4.55,304,78.3,LOW,59.375
2743,SAT-0043,MIS-002743,2025-12-09 05:52:00,LEO,755,45,97,6.48,3.75,1,1.2,117,373,279,512,84,38.7,23.55,3.42,97,77.4,3.42,279,84.0,LOW,54.4921875
2744,SAT-0048,MIS-002744,2022-02-10 00:44:00,LEO,935,74,68,1.19,2.24,0,0.5,87,283,151,512,63,36.4,17.59,2.31,68,47.1,2.31,151,78.8,LOW,29.4921875
2745,SAT-0004,MIS-002745,2025-03-10 20:11:00,GEO,35786,13,70,2.49,0.78,2,2.49,23,90,185,512,45,35.2,4.73,2.81,70,60.0,2.81,185,84.0,LOW,36.1328125
2746,SAT-0003,MIS-002746,2025-09-03 07:29:00,GEO,35786,37,90,7.83,3.55,0,0.5,85,276,146,512,45,29.8,17.08,2.32,90,82.7,2.32,146,93.1,LOW,28.515625
2747,SAT-0057,MIS-002747,2025-10-11 17:02:00,GEO,35786,37,99,4.69,3.75,2,2.71,8,44,164,512,44,28.7,1.61,3.06,99,94.9,3.06,164,97.9,LOW,32.03125
2748,SAT-0099,MIS-002748,2024-06-14 01:43:00,MEO,9264,51,86,6.27,1.85,6,7.36,82,267,500,512,100,64.0,16.48,8.0,86,53.4,8.0,500,19.9,HIGH,97.65625
2749,SAT-0099,MIS-002749,2022-04-09 15:43:00,GEO,35786,74,65,3.82,1.62,0,0.5,35,126,84,512,43,27.6,7.13,1.05,65,62.7,1.05,84,85.1,LOW,16.40625
2750,SAT-0074,MIS-002750,2023-06-26 16:24:00,GEO,35786,94,77,6.73,1.11,3,3.79,57,192,284,512,76,48.5,11.48,4.78,77,62.2,4.78,284,71.7,MEDIUM,55.46875
2751,SAT-0057,MIS-002751,2022-10-23 03:26:00,LEO,642,9,73,7.66,3.22,5,5.61,79,257,459,512,100,54.9,15.85,7.14,73,47.1,7.14,459,36.3,HIGH,89.6484375
2752,SAT-0021,MIS-002752,2024-07-05 01:38:00,LEO,653,15,51,0.08,3.41,1,1.42,89,288,224,512,72,32.8,17.88,2.83,51,25.5,2.83,224,69.2,MEDIUM,43.75
2753,SAT-0017,MIS-002753,2022-05-13 08:54:00,SSO,656,98,86,7.96,2.75,5,6.06,57,192,423,512,100,61.6,11.48,7.12,86,64.3,7.12,423,42.2,HIGH,82.6171875
2754,SAT-0042,MIS-002754,2023-03-25 21:17:00,LEO,1198,24,83,0.35,0.72,0,0.75,3,30,24,512,22,16.3,0.71,1.06,83,78.9,1.06,24,91.6,LOW,4.6875
2755,SAT-0087,MIS-002755,2025-09-07 02:58:00,LEO,576,0,75,6.34,1.17,5,5.82,105,336,478,512,100,65.0,21.13,7.69,75,40.0,7.69,478,17.6,HIGH,93.359375
2756,SAT-0100,MIS-002756,2023-11-17 22:08:00,GEO,35786,44,63,3.28,2.77,0,0.51,53,181,115,512,40,27.5,10.79,1.79,63,53.8,1.79,115,81.5,LOW,22.4609375
2757,SAT-0073,MIS-002757,2022-03-01 07:20:00,GEO,35786,53,69,0.37,0.55,6,7.2,48,164,456,512,93,60.8,9.65,8.0,69,30.0,8.0,456,26.5,HIGH,89.0625
2758,SAT-0038,MIS-002758,2022-11-13 21:08:00,GEO,35786,51,55,2.11,1.82,3,3.9,97,312,360,512,93,51.9,19.48,5.57,55,21.4,5.57,360,42.8,HIGH,70.3125
2759,SAT-0017,MIS-002759,2023-12-27 15:14:00,GEO,35786,54,76,4.75,2.15,5,6.14,4,33,316,512,78,52.7,0.88,6.46,76,59.0,6.46,316,64.3,MEDIUM,61.71875
2760,SAT-0022,MIS-002760,2022-12-19 06:32:00,LEO,960,29,63,2.56,2.15,1,1.89,75,247,208,512,55,38.9,15.15,3.49,63,42.0,3.49,208,76.8,LOW,40.625
2761,SAT-0099,MIS-002761,2025-02-15 14:38:00,SSO,784,98,91,2.03,2.17,5,6.17,64,212,437,512,100,61.5,12.84,7.46,91,54.9,7.46,437,35.8,HIGH,85.3515625
2762,SAT-0065,MIS-002762,2024-05-27 00:09:00,LEO,804,14,82,4.07,0.38,3,3.38,71,233,327,512,72,47.2,14.22,4.65,82,60.2,4.65,327,74.4,MEDIUM,63.8671875
2763,SAT-0088,MIS-002763,2023-06-05 03:10:00,LEO,666,87,95,1.05,1.91,2,2.46,44,153,212,512,55,37.2,8.89,3.04,95,77.8,3.04,212,91.1,LOW,41.40625
2764,SAT-0085,MIS-002764,2024-09-26 17:56:00,GEO,35786,28,83,6.45,2.59,2,2.72,28,104,196,512,55,31.2,5.63,3.14,83,78.8,3.14,196,91.5,LOW,38.28125
2765,SAT-0071,MIS-002765,2023-12-20 01:10:00,LEO,865,11,82,3.86,1.45,5,6.16,114,364,500,512,100,66.0,22.94,8.0,82,39.4,8.0,500,11.9,HIGH,97.65625
2766,SAT-0029,MIS-002766,2023-09-10 02:54:00,MEO,5610,93,68,5.99,3.66,5,6.43,31,114,365,512,73,53.2,6.3,7.3,68,45.7,7.3,365,61.0,MEDIUM,71.2890625
2767,SAT-0095,MIS-002767,2022-12-15 22:33:00,LEO,1092,84,86,2.24,0.14,5,5.9,56,190,400,512,93,54.0,11.34,7.2,86,52.6,7.2,400,52.7,MEDIUM,78.125
2768,SAT-0058,MIS-002768,2023-03-17 11:35:00,LEO,887,61,71,3.57,2.55,0,0.5,83,271,153,512,57,33.8,16.79,2.18,71,56.0,2.18,153,82.4,LOW,29.8828125
2769,SAT-0039,MIS-002769,2024-01-29 12:48:00,GEO,35786,94,75,3.93,0.5,0,0.79,68,226,131,512,52,32.7,13.75,2.08,75,63.5,2.08,131,85.4,LOW,25.5859375
2770,SAT-0097,MIS-002770,2023-01-30 19:32:00,LEO,1092,40,84,1.79,0.48,0,0.56,117,372,216,512,59,30.6,23.49,2.65,84,58.2,2.65,216,83.3,LOW,42.1875
2771,SAT-0030,MIS-002771,2022-01-29 10:42:00,LEO,778,70,95,1.76,0.6,1,1.54,14,64,113,512,25,25.7,2.98,1.99,95,88.2,1.99,113,95.3,LOW,22.0703125
2772,SAT-0073,MIS-002772,2025-09-09 00:42:00,LEO,1110,84,59,4.2,2.49,6,7.43,71,233,500,512,100,65.0,14.21,8.0,59,24.0,8.0,500,7.0,HIGH,97.65625
2773,SAT-0054,MIS-002773,2023-06-04 23:24:00,LEO,839,50,74,6.15,2.17,1,2.01,68,225,198,512,65,34.0,13.7,3.36,74,61.9,3.36,198,84.8,LOW,38.671875
2774,SAT-0033,MIS-002774,2024-03-04 21:43:00,SSO,561,98,78,2.74,2.68,0,0.5,66,219,121,512,41,24.3,13.32,1.95,78,65.0,1.95,121,86.0,LOW,23.6328125
2775,SAT-0018,MIS-002775,2024-09-09 22:23:00,MEO,18996,44,61,3.8,3.9,1,1.74,4,33,77,512,32,20.3,0.89,1.95,61,60.1,1.95,77,84.0,LOW,15.0390625
2776,SAT-0016,MIS-002776,2024-02-15 23:07:00,LEO,469,56,98,1.27,1.85,6,6.83,47,162,455,512,100,57.0,9.52,7.68,98,62.2,7.68,455,40.6,HIGH,88.8671875
2777,SAT-0039,MIS-002777,2025-02-21 19:38:00,SSO,725,98,64,4.91,3.17,6,7.35,36,128,439,512,100,66.3,7.23,7.93,64,36.3,7.93,439,22.2,HIGH,85.7421875
2778,SAT-0052,MIS-002778,2023-04-07 01:06:00,GEO,35786,69,98,6.15,1.3,6,6.79,60,202,491,512,94,65.0,12.19,8.0,98,68.5,8.0,491,29.5,HIGH,95.8984375
2779,SAT-0061,MIS-002779,2023-11-20 17:27:00,SSO,765,98,54,1.63,2.56,1,1.83,100,320,246,512,75,42.3,20.05,3.71,54,26.4,3.71,246,65.3,MEDIUM,48.046875
2780,SAT-0026,MIS-002780,2023-11-04 11:53:00,GEO,35786,61,94,6.99,1.06,2,2.85,116,370,335,512,85,44.2,23.36,4.84,94,69.9,4.84,335,75.4,LOW,65.4296875
2781,SAT-0038,MIS-002781,2024-04-03 09:29:00,GEO,35786,95,75,2.49,1.63,6,6.68,56,189,473,512,100,63.9,11.3,7.81,75,39.7,7.81,473,19.8,HIGH,92.3828125
2782,SAT-0069,MIS-002782,2023-04-27 11:20:00,LEO,784,72,51,7.18,3.81,5,6.11,17,73,360,512,83,55.7,3.58,6.59,51,36.1,6.59,360,49.1,MEDIUM,70.3125
2783,SAT-0011,MIS-002783,2023-04-15 23:35:00,SSO,865,98,74,3.83,0.13,0,0.5,95,305,181,512,58,33.0,19.01,2.0,74,58.5,2.0,181,83.4,LOW,35.3515625
2784,SAT-0099,MIS-002784,2024-04-19 05:56:00,LEO,898,7,56,4.0,0.11,1,1.98,96,308,246,512,69,41.7,19.24,3.99,56,32.6,3.99,246,71.0,MEDIUM,48.046875
2785,SAT-0065,MIS-002785,2022-12-09 19:57:00,LEO,893,95,63,6.39,1.87,3,3.73,49,167,278,512,62,36.6,9.84,4.37,63,50.4,4.37,278,80.2,LOW,54.296875
2786,SAT-0088,MIS-002786,2024-01-22 02:22:00,MEO,17071,0,56,3.96,2.46,4,5.14,14,63,270,512,65,46.5,2.89,5.57,56,39.3,5.57,270,67.9,MEDIUM,52.734375
2787,SAT-0066,MIS-002787,2024-09-05 14:31:00,LEO,983,12,87,6.03,1.39,3,3.84,46,159,260,512,66,47.6,9.27,5.01,87,71.6,5.01,260,79.5,LOW,50.78125
2788,SAT-0078,MIS-002788,2025-10-12 04:06:00,LEO,747,97,65,7.27,1.35,2,2.25,79,259,273,512,64,35.4,15.97,4.01,65,50.7,4.01,273,80.3,LOW,53.3203125
2789,SAT-0073,MIS-002789,2024-12-01 06:12:00,SSO,626,98,100,4.37,1.32,3,3.88,82,267,321,512,87,46.2,16.5,5.35,100,74.1,5.35,321,73.7,MEDIUM,62.6953125
2790,SAT-0041,MIS-002790,2022-08-23 10:44:00,LEO,956,92,88,4.97,1.2,3,4.05,52,177,283,512,62,40.3,10.52,5.21,88,68.7,5.21,283,87.1,LOW,55.2734375
2791,SAT-0052,MIS-002791,2022-07-20 17:45:00,LEO,1083,41,89,1.46,0.32,0,0.68,38,134,66,512,35,24.1,7.64,1.37,89,80.3,1.37,66,92.1,LOW,12.890625
2792,SAT-0017,MIS-002792,2023-10-15 05:12:00,SSO,517,98,54,1.87,1.43,1,1.94,85,277,226,512,69,34.7,17.16,3.23,54,31.1,3.23,226,72.4,MEDIUM,44.140625
2793,SAT-0095,MIS-002793,2022-05-15 12:44:00,LEO,659,10,92,6.77,0.92,5,6.45,58,194,409,512,98,61.5,11.65,7.71,92,65.4,7.71,409,46.4,MEDIUM,79.8828125
2794,SAT-0034,MIS-002794,2024-08-09 07:13:00,LEO,1060,77,61,7.79,0.42,3,3.98,106,339,371,512,83,50.4,21.29,5.85,61,36.1,5.85,371,55.5,MEDIUM,72.4609375
