payload_id,satellite_id,mission_id,payload_type,operation_duration_minutes,power_consumed_kw,memory_generated_gb,temperature_celsius,operation_status
PAY-00950,SAT-0097,MIS-000950,SAR Radar,421,6.0,123.0,33.0,Completed
PAY-00951,SAT-0070,MIS-000951,Thermal Sensor,1153,6.62,300.0,57.5,Completed
PAY-00952,SAT-0100,MIS-000952,Communication Antenna,1004,3.02,172.2,40.7,Completed
PAY-00953,SAT-0087,MIS-000953,SAR Radar,283,6.0,111.6,33.5,Completed
PAY-00954,SAT-0099,MIS-000954,Multispectral Sensor,151,0.5,22.8,23.5,Completed
PAY-00955,SAT-0005,MIS-000955,Multispectral Sensor,1399,4.65,267.6,53.9,Completed
PAY-00956,SAT-0059,MIS-000956,Communication Antenna,241,0.5,29.4,25.3,Completed
PAY-00957,SAT-0038,MIS-000957,Camera,1215,3.81,347.0,53.1,Completed
PAY-00958,SAT-0088,MIS-000958,SAR Radar,590,6.0,234.6,52.0,Completed
PAY-00959,SAT-0054,MIS-000959,SAR Radar,229,6.0,166.8,37.9,Completed
PAY-00960,SAT-0097,MIS-000960,Communication Antenna,1045,1.75,123.0,35.0,Completed
PAY-00961,SAT-0025,MIS-000961,Camera,1102,0.5,153.0,32.7,Completed
PAY-00962,SAT-0048,MIS-000962,Communication Antenna,789,7.04,283.8,63.8,Completed
PAY-00963,SAT-0040,MIS-000963,Multispectral Sensor,1150,1.67,135.0,42.0,Completed
PAY-00964,SAT-0100,MIS-000964,SAR Radar,447,6.0,77.4,20.2,Completed
PAY-00965,SAT-0015,MIS-000965,SAR Radar,1119,6.0,283.2,62.4,Completed
PAY-00966,SAT-0071,MIS-000966,Camera,59,6.25,329.0,48.7,Completed
PAY-00967,SAT-0023,MIS-000967,Camera,805,0.94,117.0,32.4,Completed
PAY-00968,SAT-0021,MIS-000968,Communication Antenna,280,5.39,172.8,50.9,Completed
PAY-00969,SAT-0070,MIS-000969,Camera,642,3.17,235.0,35.8,Completed
PAY-00970,SAT-0029,MIS-000970,Camera,1057,0.53,157.0,33.4,Completed
PAY-00971,SAT-0093,MIS-000971,Camera,1297,4.92,421.0,57.9,Completed
PAY-00972,SAT-0046,MIS-000972,Communication Antenna,792,2.55,151.2,37.5,Completed
PAY-00973,SAT-0046,MIS-000973,SAR Radar,899,6.0,230.4,55.5,Completed
PAY-00974,SAT-0035,MIS-000974,Thermal Sensor,862,2.26,153.6,37.5,Completed
PAY-00975,SAT-0037,MIS-000975,Multispectral Sensor,1161,6.9,300.0,59.1,Completed
PAY-00976,SAT-0034,MIS-000976,Thermal Sensor,932,6.99,296.4,61.0,Completed
PAY-00977,SAT-0070,MIS-000977,Communication Antenna,177,1.1,58.8,22.1,Completed
PAY-00978,SAT-0096,MIS-000978,SAR Radar,50,6.0,128.4,35.3,Completed
PAY-00979,SAT-0013,MIS-000979,SAR Radar,1410,6.0,300.0,64.2,Completed
PAY-00980,SAT-0081,MIS-000980,Thermal Sensor,355,2.5,112.2,32.1,Completed
PAY-00981,SAT-0100,MIS-000981,Multispectral Sensor,645,3.44,164.4,43.4,Completed
PAY-00982,SAT-0062,MIS-000982,Thermal Sensor,555,1.7,83.4,30.1,Completed
PAY-00983,SAT-0090,MIS-000983,Thermal Sensor,958,0.93,81.6,32.5,Completed
PAY-00984,SAT-0080,MIS-000984,Communication Antenna,811,1.28,105.6,29.7,Completed
PAY-00985,SAT-0007,MIS-000985,Camera,661,2.47,222.0,34.3,Completed
PAY-00986,SAT-0075,MIS-000986,Camera,396,7.5,424.0,55.6,Completed
PAY-00987,SAT-0067,MIS-000987,Camera,743,1.91,170.0,29.2,Completed
PAY-00988,SAT-0040,MIS-000988,Multispectral Sensor,1057,4.11,202.2,47.9,Completed
PAY-00989,SAT-0049,MIS-000989,Camera,1421,1.31,274.0,41.8,Completed
PAY-00990,SAT-0004,MIS-000990,Thermal Sensor,510,1.68,81.6,31.2,Completed
PAY-00991,SAT-0095,MIS-000991,Communication Antenna,675,2.64,141.0,40.5,Completed
PAY-00992,SAT-0019,MIS-000992,Camera,789,6.4,416.0,61.4,Completed
PAY-00993,SAT-0034,MIS-000993,Multispectral Sensor,630,7.47,283.2,58.4,Completed
PAY-00994,SAT-0074,MIS-000994,Thermal Sensor,142,2.78,97.8,36.7,Completed
PAY-00995,SAT-0055,MIS-000995,Camera,1198,2.94,308.0,46.1,Completed
PAY-00996,SAT-0031,MIS-000996,Communication Antenna,1418,2.33,199.2,39.6,Completed
PAY-00997,SAT-0008,MIS-000997,Communication Antenna,594,3.13,124.8,42.4,Completed
PAY-00998,SAT-0027,MIS-000998,Multispectral Sensor,40,2.74,96.0,28.8,Completed
PAY-00999,SAT-0073,MIS-000999,Multispectral Sensor,439,4.26,154.8,41.9,Completed
PAY-01000,SAT-0038,MIS-001000,Communication Antenna,391,7.3,268.2,65.9,Completed
PAY-01001,SAT-0034,MIS-001001,Thermal Sensor,973,4.4,228.0,50.8,Completed
PAY-01002,SAT-0068,MIS-001002,Communication Antenna,610,6.64,279.6,66.2,Completed
PAY-01003,SAT-0066,MIS-001003,Camera,187,5.74,357.0,49.6,Completed
PAY-01004,SAT-0072,MIS-001004,Multispectral Sensor,1123,7.43,300.0,57.7,Completed
PAY-01005,SAT-0029,MIS-001005,Camera,663,6.85,483.0,65.5,Completed
PAY-01006,SAT-0045,MIS-001006,Camera,954,1.96,206.0,36.4,Completed
PAY-01007,SAT-0091,MIS-001007,Thermal Sensor,553,6.84,268.2,57.0,Completed
PAY-01008,SAT-0094,MIS-001008,SAR Radar,603,6.0,92.4,24.0,Completed
PAY-01009,SAT-0080,MIS-001009,Communication Antenna,638,5.88,237.0,53.0,Completed
PAY-01010,SAT-0054,MIS-001010,Camera,1381,4.43,444.0,51.9,Completed
PAY-01011,SAT-0012,MIS-001011,Camera,271,0.5,69.0,17.4,Completed
PAY-01012,SAT-0091,MIS-001012,Thermal Sensor,832,5.21,217.8,52.2,Completed
PAY-01013,SAT-0019,MIS-001013,SAR Radar,285,6.0,174.6,45.0,Completed
PAY-01014,SAT-0024,MIS-001014,Communication Antenna,346,1.57,79.2,22.0,Completed
PAY-01015,SAT-0017,MIS-001015,Thermal Sensor,1376,4.98,271.2,60.3,Completed
PAY-01016,SAT-0066,MIS-001016,Communication Antenna,1309,4.93,267.0,59.9,Completed
PAY-01017,SAT-0073,MIS-001017,Communication Antenna,599,6.23,232.8,61.7,Completed
PAY-01018,SAT-0006,MIS-001018,Camera,479,3.49,271.0,43.1,Completed
PAY-01019,SAT-0027,MIS-001019,Camera,762,1.89,185.0,26.3,Completed
PAY-01020,SAT-0003,MIS-001020,Multispectral Sensor,244,1.24,76.2,29.6,Completed
PAY-01021,SAT-0011,MIS-001021,Multispectral Sensor,87,0.92,13.8,17.3,Completed
PAY-01022,SAT-0011,MIS-001022,SAR Radar,550,6.0,122.4,33.8,Completed
PAY-01023,SAT-0053,MIS-001023,SAR Radar,871,6.0,146.4,34.0,Completed
PAY-01024,SAT-0089,MIS-001024,Thermal Sensor,660,6.89,278.4,60.8,Completed
PAY-01025,SAT-0046,MIS-001025,Camera,1434,0.5,213.0,34.9,Completed
PAY-01026,SAT-0003,MIS-001026,Camera,115,4.57,277.0,37.1,Completed
PAY-01027,SAT-0017,MIS-001027,Thermal Sensor,953,3.15,155.4,47.0,Completed
PAY-01028,SAT-0040,MIS-001028,Thermal Sensor,1231,2.58,180.0,41.5,Completed
PAY-01029,SAT-0045,MIS-001029,Multispectral Sensor,259,2.96,102.6,32.5,Completed
PAY-01030,SAT-0017,MIS-001030,Communication Antenna,1276,4.15,222.0,53.0,Completed
PAY-01031,SAT-0005,MIS-001031,Multispectral Sensor,457,4.88,198.6,43.9,Completed
PAY-01032,SAT-0044,MIS-001032,Camera,532,2.46,220.0,32.7,Completed
PAY-01033,SAT-0026,MIS-001033,Communication Antenna,1238,3.53,225.0,47.2,Completed
PAY-01034,SAT-0052,MIS-001034,Camera,1224,6.7,500.0,65.0,Completed
PAY-01035,SAT-0096,MIS-001035,Camera,171,6.14,349.0,45.5,Completed
PAY-01036,SAT-0002,MIS-001036,SAR Radar,369,6.0,256.2,57.3,Completed
PAY-01037,SAT-0079,MIS-001037,Communication Antenna,943,7.58,295.8,57.8,Completed
PAY-01038,SAT-0022,MIS-001038,SAR Radar,1129,6.0,247.2,55.7,Completed
PAY-01039,SAT-0098,MIS-001039,Communication Antenna,784,3.64,190.2,47.5,Completed
PAY-01040,SAT-0065,MIS-001040,Communication Antenna,1254,1.9,146.4,37.9,Completed
PAY-01041,SAT-0086,MIS-001041,Thermal Sensor,532,3.92,154.8,40.2,Completed
PAY-01042,SAT-0062,MIS-001042,Communication Antenna,766,3.09,147.6,39.9,Completed
PAY-01043,SAT-0004,MIS-001043,Thermal Sensor,877,6.67,300.0,56.9,Completed
PAY-01044,SAT-0079,MIS-001044,Thermal Sensor,34,0.82,14.4,16.9,Completed
PAY-01045,SAT-0096,MIS-001045,Communication Antenna,1309,3.01,181.2,46.3,Completed
PAY-01046,SAT-0003,MIS-001046,Camera,1071,2.97,281.0,36.5,Completed
PAY-01047,SAT-0062,MIS-001047,Multispectral Sensor,168,2.51,103.8,27.2,Completed
PAY-01048,SAT-0073,MIS-001048,Multispectral Sensor,996,4.28,198.6,48.2,Completed
PAY-01049,SAT-0009,MIS-001049,Multispectral Sensor,1393,3.78,229.8,54.9,Completed
PAY-01050,SAT-0067,MIS-001050,Communication Antenna,1008,6.97,300.0,65.3,Completed
PAY-01051,SAT-0042,MIS-001051,SAR Radar,473,6.0,237.6,56.2,Completed
PAY-01052,SAT-0004,MIS-001052,Multispectral Sensor,1221,3.51,208.8,51.1,Completed
PAY-01053,SAT-0048,MIS-001053,Thermal Sensor,626,0.78,68.4,24.2,Completed
PAY-01054,SAT-0075,MIS-001054,Camera,1296,5.91,482.0,61.9,Completed
PAY-01055,SAT-0058,MIS-001055,SAR Radar,1167,6.0,114.0,25.1,Completed
PAY-01056,SAT-0036,MIS-001056,Thermal Sensor,255,2.98,113.4,32.2,Completed
PAY-01057,SAT-0079,MIS-001057,Thermal Sensor,882,1.56,112.2,36.0,Completed
PAY-01058,SAT-0073,MIS-001058,Camera,668,5.83,400.0,57.5,Completed
PAY-01059,SAT-0070,MIS-001059,SAR Radar,728,6.0,144.0,42.6,Completed
PAY-01060,SAT-0039,MIS-001060,SAR Radar,837,6.0,69.6,29.9,Completed
PAY-01061,SAT-0008,MIS-001061,SAR Radar,430,6.0,268.2,62.6,Completed
PAY-01062,SAT-0032,MIS-001062,Camera,40,4.43,276.0,43.5,Completed
PAY-01063,SAT-0100,MIS-001063,Camera,877,2.05,197.0,33.2,Completed
PAY-01064,SAT-0100,MIS-001064,Thermal Sensor,511,6.7,268.8,57.5,Completed
PAY-01065,SAT-0066,MIS-001065,SAR Radar,1018,6.0,231.0,55.8,Completed
PAY-01066,SAT-0014,MIS-001066,Multispectral Sensor,529,2.29,122.4,30.3,Completed
PAY-01067,SAT-0034,MIS-001067,Communication Antenna,1075,6.73,300.0,65.0,Completed
PAY-01068,SAT-0070,MIS-001068,SAR Radar,568,6.0,199.8,47.9,Completed
PAY-01069,SAT-0056,MIS-001069,Camera,739,6.96,485.0,61.4,Completed
PAY-01070,SAT-0017,MIS-001070,Thermal Sensor,928,2.94,151.8,44.4,Completed
PAY-01071,SAT-0039,MIS-001071,Camera,1102,1.75,213.0,33.4,Completed
PAY-01072,SAT-0089,MIS-001072,SAR Radar,399,6.0,253.8,55.5,Completed
PAY-01073,SAT-0011,MIS-001073,Multispectral Sensor,903,1.26,124.2,25.3,Completed
PAY-01074,SAT-0036,MIS-001074,SAR Radar,1201,6.0,112.2,36.1,Completed
PAY-01075,SAT-0012,MIS-001075,Thermal Sensor,979,2.08,121.8,35.0,Completed
PAY-01076,SAT-0050,MIS-001076,Thermal Sensor,307,1.56,79.8,31.3,Completed
PAY-01077,SAT-0006,MIS-001077,SAR Radar,1240,6.0,105.6,30.4,Completed
PAY-01078,SAT-0035,MIS-001078,Communication Antenna,408,4.08,154.2,45.4,Completed
PAY-01079,SAT-0098,MIS-001079,Multispectral Sensor,1000,1.3,130.2,30.8,Completed
PAY-01080,SAT-0051,MIS-001080,Thermal Sensor,52,6.63,223.8,51.6,Completed
PAY-01081,SAT-0067,MIS-001081,SAR Radar,1056,6.0,103.8,29.4,Completed
PAY-01082,SAT-0039,MIS-001082,Communication Antenna,835,0.5,84.0,25.8,Completed
PAY-01083,SAT-0047,MIS-001083,Camera,1298,1.81,238.0,37.8,Completed
PAY-01084,SAT-0016,MIS-001084,Communication Antenna,1281,4.21,221.4,52.9,Completed
PAY-01085,SAT-0006,MIS-001085,Camera,318,6.31,347.0,57.1,Completed
PAY-01086,SAT-0018,MIS-001086,Camera,1237,4.06,350.0,52.3,Completed
PAY-01087,SAT-0087,MIS-001087,SAR Radar,1111,6.0,237.6,59.5,Completed
PAY-01088,SAT-0001,MIS-001088,Thermal Sensor,271,4.69,185.4,40.0,Completed
PAY-01089,SAT-0015,MIS-001089,SAR Radar,664,6.0,170.4,39.7,Completed
PAY-01090,SAT-0036,MIS-001090,Thermal Sensor,1258,6.32,299.4,66.3,Completed
PAY-01091,SAT-0083,MIS-001091,Multispectral Sensor,1274,5.32,248.4,56.0,Completed
PAY-01092,SAT-0053,MIS-001092,Thermal Sensor,753,4.43,209.4,50.0,Completed
PAY-01093,SAT-0004,MIS-001093,Communication Antenna,847,3.15,150.0,39.7,Completed
PAY-01094,SAT-0022,MIS-001094,Thermal Sensor,76,1.94,62.4,23.8,Completed
PAY-01095,SAT-0049,MIS-001095,Communication Antenna,1188,4.2,211.2,46.7,Completed
PAY-01096,SAT-0059,MIS-001096,Thermal Sensor,833,4.12,177.6,43.9,Completed
PAY-01097,SAT-0046,MIS-001097,Camera,1093,6.03,477.0,60.3,Completed
PAY-01098,SAT-0064,MIS-001098,SAR Radar,609,6.0,102.0,36.1,Completed
PAY-01099,SAT-0063,MIS-001099,SAR Radar,882,6.0,188.4,40.2,Completed
PAY-01100,SAT-0076,MIS-001100,Camera,802,1.42,194.0,32.8,Completed
PAY-01101,SAT-0023,MIS-001101,Thermal Sensor,1176,0.5,99.0,29.0,Completed
PAY-01102,SAT-0019,MIS-001102,Thermal Sensor,962,6.63,295.8,58.7,Completed
PAY-01103,SAT-0005,MIS-001103,Camera,255,7.27,403.0,55.8,Completed
PAY-01104,SAT-0055,MIS-001104,SAR Radar,595,6.0,201.6,52.0,Completed
PAY-01105,SAT-0053,MIS-001105,Multispectral Sensor,499,3.45,166.8,44.9,Completed
PAY-01106,SAT-0010,MIS-001106,Camera,166,0.5,28.0,16.0,Completed
PAY-01107,SAT-0096,MIS-001107,Multispectral Sensor,325,0.5,34.2,21.1,Completed
PAY-01108,SAT-0017,MIS-001108,Camera,1005,3.71,320.0,55.2,Completed
PAY-01109,SAT-0022,MIS-001109,Thermal Sensor,1399,0.61,124.8,35.3,Completed
PAY-01110,SAT-0092,MIS-001110,Thermal Sensor,195,3.35,130.8,41.2,Completed
PAY-01111,SAT-0098,MIS-001111,Camera,281,7.14,409.0,57.6,Completed
PAY-01112,SAT-0020,MIS-001112,Communication Antenna,157,3.58,137.4,36.6,Completed
PAY-01113,SAT-0003,MIS-001113,SAR Radar,742,6.0,217.8,50.7,Completed
PAY-01114,SAT-0019,MIS-001114,SAR Radar,418,6.0,109.8,33.2,Completed
PAY-01115,SAT-0061,MIS-001115,Thermal Sensor,423,4.03,162.0,42.6,Completed
PAY-01116,SAT-0074,MIS-001116,SAR Radar,1266,6.0,225.0,54.1,Completed
PAY-01117,SAT-0010,MIS-001117,Camera,1309,0.5,191.0,29.2,Completed
PAY-01118,SAT-0083,MIS-001118,Thermal Sensor,909,4.52,220.2,52.7,Completed
PAY-01119,SAT-0021,MIS-001119,SAR Radar,831,6.0,249.6,55.8,Completed
PAY-01120,SAT-0064,MIS-001120,Camera,1413,5.35,455.0,59.0,Completed
PAY-01121,SAT-0071,MIS-001121,Communication Antenna,429,7.45,264.6,62.6,Completed
PAY-01122,SAT-0049,MIS-001122,Thermal Sensor,1215,2.74,186.6,43.3,Completed
PAY-01123,SAT-0047,MIS-001123,Thermal Sensor,125,1.78,56.4,21.6,Completed
PAY-01124,SAT-0027,MIS-001124,Multispectral Sensor,404,5.88,228.0,56.2,Completed
PAY-01125,SAT-0068,MIS-001125,Multispectral Sensor,600,1.53,100.2,30.3,Completed
PAY-01126,SAT-0060,MIS-001126,Multispectral Sensor,704,4.1,177.6,41.8,Completed
PAY-01127,SAT-0019,MIS-001127,Multispectral Sensor,827,7.0,289.2,64.6,Completed
PAY-01128,SAT-0034,MIS-001128,Camera,255,6.03,339.0,50.8,Completed
PAY-01129,SAT-0023,MIS-001129,Multispectral Sensor,960,4.99,240.0,50.1,Completed
PAY-01130,SAT-0073,MIS-001130,Multispectral Sensor,35,6.99,233.4,56.8,Completed
PAY-01131,SAT-0010,MIS-001131,Thermal Sensor,1376,4.23,227.4,49.3,Completed
PAY-01132,SAT-0039,MIS-001132,Multispectral Sensor,933,7.31,300.0,61.3,Completed
PAY-01133,SAT-0001,MIS-001133,Camera,375,3.49,263.0,45.0,Completed
PAY-01134,SAT-0077,MIS-001134,Camera,1334,5.1,448.0,64.3,Completed
PAY-01135,SAT-0041,MIS-001135,Camera,322,7.02,426.0,54.4,Completed
PAY-01136,SAT-0069,MIS-001136,Communication Antenna,436,2.43,123.6,36.7,Completed
PAY-01137,SAT-0039,MIS-001137,Communication Antenna,591,4.05,160.2,49.9,Completed
PAY-01138,SAT-0085,MIS-001138,Multispectral Sensor,1013,5.7,277.8,63.6,Completed
PAY-01139,SAT-0088,MIS-001139,Multispectral Sensor,301,6.04,222.0,48.1,Completed
PAY-01140,SAT-0013,MIS-001140,Camera,994,4.25,327.0,53.5,Completed
PAY-01141,SAT-0056,MIS-001141,Camera,659,5.19,343.0,44.6,Completed
PAY-01142,SAT-0034,MIS-001142,Camera,1345,0.5,197.0,29.2,Completed
PAY-01143,SAT-0032,MIS-001143,Camera,247,1.61,114.0,24.9,Completed
PAY-01144,SAT-0099,MIS-001144,Communication Antenna,713,7.52,278.4,62.6,Completed
PAY-01145,SAT-0006,MIS-001145,Thermal Sensor,1090,3.6,210.0,54.3,Completed
PAY-01146,SAT-0085,MIS-001146,Communication Antenna,411,6.37,226.8,60.5,Completed
PAY-01147,SAT-0040,MIS-001147,Communication Antenna,650,3.77,175.2,39.8,Completed
PAY-01148,SAT-0067,MIS-001148,Camera,763,4.0,306.0,47.7,Completed
PAY-01149,SAT-0049,MIS-001149,Thermal Sensor,442,4.61,184.8,48.8,Completed
PAY-01150,SAT-0098,MIS-001150,SAR Radar,1128,6.0,216.6,47.9,Completed
PAY-01151,SAT-0061,MIS-001151,Camera,1413,1.33,263.0,43.6,Completed
PAY-01152,SAT-0060,MIS-001152,Multispectral Sensor,914,3.72,193.8,48.0,Completed
PAY-01153,SAT-0042,MIS-001153,SAR Radar,551,6.0,201.0,48.8,Completed
PAY-01154,SAT-0020,MIS-001154,Camera,191,6.29,358.0,57.2,Completed
PAY-01155,SAT-0004,MIS-001155,SAR Radar,1102,6.0,245.4,52.2,Completed
PAY-01156,SAT-0056,MIS-001156,Multispectral Sensor,1036,0.5,89.4,27.9,Completed
PAY-01157,SAT-0085,MIS-001157,Communication Antenna,90,7.37,235.8,54.3,Completed
PAY-01158,SAT-0040,MIS-001158,Camera,1400,2.26,335.0,40.9,Completed
PAY-01159,SAT-0015,MIS-001159,Thermal Sensor,782,0.74,66.0,32.6,Completed
PAY-01160,SAT-0053,MIS-001160,SAR Radar,1425,6.0,300.0,59.2,Completed
PAY-01161,SAT-0016,MIS-001161,SAR Radar,1026,6.0,127.8,41.0,Completed
PAY-01162,SAT-0048,MIS-001162,Multispectral Sensor,453,4.15,157.2,40.2,Completed
PAY-01163,SAT-0050,MIS-001163,Multispectral Sensor,202,6.13,203.4,56.0,Completed
PAY-01164,SAT-0022,MIS-001164,Communication Antenna,808,6.33,262.8,57.9,Completed
PAY-01165,SAT-0063,MIS-001165,Communication Antenna,1172,6.73,300.0,58.5,Completed
PAY-01166,SAT-0024,MIS-001166,Thermal Sensor,667,0.6,58.8,29.3,Completed
PAY-01167,SAT-0017,MIS-001167,Multispectral Sensor,859,0.5,80.4,26.3,Completed
PAY-01168,SAT-0039,MIS-001168,Multispectral Sensor,67,1.31,61.8,21.1,Completed
PAY-01169,SAT-0032,MIS-001169,Multispectral Sensor,830,7.35,295.8,64.6,Completed
PAY-01170,SAT-0039,MIS-001170,Multispectral Sensor,1401,6.3,300.0,59.9,Completed
PAY-01171,SAT-0030,MIS-001171,Thermal Sensor,122,2.48,95.4,33.6,Completed
PAY-01172,SAT-0067,MIS-001172,Communication Antenna,219,5.51,208.2,50.3,Completed
PAY-01173,SAT-0069,MIS-001173,Communication Antenna,850,2.29,154.8,33.2,Completed
PAY-01174,SAT-0079,MIS-001174,Camera,211,7.05,420.0,56.4,Completed
PAY-01175,SAT-0096,MIS-001175,SAR Radar,305,6.0,80.4,31.0,Completed
PAY-01176,SAT-0020,MIS-001176,SAR Radar,474,6.0,120.6,40.0,Completed
PAY-01177,SAT-0005,MIS-001177,SAR Radar,967,6.0,96.0,23.0,Completed
PAY-01178,SAT-0083,MIS-001178,Thermal Sensor,1153,1.34,133.2,33.6,Completed
PAY-01179,SAT-0023,MIS-001179,Thermal Sensor,407,5.55,227.4,54.0,Completed
PAY-01180,SAT-0047,MIS-001180,SAR Radar,1207,6.0,109.8,34.4,Completed
PAY-01181,SAT-0066,MIS-001181,Multispectral Sensor,178,4.08,130.2,42.3,Completed
PAY-01182,SAT-0072,MIS-001182,Multispectral Sensor,843,2.95,151.2,46.0,Completed
PAY-01183,SAT-0090,MIS-001183,Multispectral Sensor,1342,2.47,186.6,46.5,Completed
PAY-01184,SAT-0061,MIS-001184,Camera,800,5.58,414.0,55.1,Completed
PAY-01185,SAT-0027,MIS-001185,Multispectral Sensor,264,7.37,258.0,60.5,Completed
PAY-01186,SAT-0017,MIS-001186,Multispectral Sensor,865,2.98,157.8,39.9,Completed
PAY-01187,SAT-0052,MIS-001187,Camera,678,6.43,421.0,58.2,Completed
PAY-01188,SAT-0050,MIS-001188,Communication Antenna,666,5.53,237.6,51.3,Completed
PAY-01189,SAT-0032,MIS-001189,Thermal Sensor,144,1.33,63.0,27.3,Completed
PAY-01190,SAT-0089,MIS-001190,Camera,726,1.14,170.0,27.7,Completed
PAY-01191,SAT-0021,MIS-001191,Thermal Sensor,1233,0.5,102.0,32.0,Completed
PAY-01192,SAT-0034,MIS-001192,Camera,135,0.7,26.0,18.5,Completed
PAY-01193,SAT-0090,MIS-001193,Thermal Sensor,1133,0.58,110.4,31.4,Completed
PAY-01194,SAT-0059,MIS-001194,Camera,1119,4.61,421.0,53.7,Completed
PAY-01195,SAT-0015,MIS-001195,SAR Radar,381,6.0,72.6,23.6,Completed
PAY-01196,SAT-0045,MIS-001196,Communication Antenna,955,5.81,276.6,59.2,Completed
PAY-01197,SAT-0078,MIS-001197,SAR Radar,73,6.0,12.0,16.7,Completed
PAY-01198,SAT-0050,MIS-001198,Communication Antenna,547,2.58,135.6,34.1,Completed
PAY-01199,SAT-0034,MIS-001199,Communication Antenna,1169,0.5,108.6,26.7,Completed
PAY-01200,SAT-0025,MIS-001200,Camera,353,4.55,302.0,49.7,Completed
PAY-01201,SAT-0097,MIS-001201,Communication Antenna,1284,0.7,109.2,32.0,Completed
PAY-01202,SAT-0056,MIS-001202,Communication Antenna,1378,5.38,256.8,62.0,Completed
PAY-01203,SAT-0010,MIS-001203,SAR Radar,750,6.0,76.8,32.0,Completed
PAY-01204,SAT-0079,MIS-001204,Thermal Sensor,732,5.04,219.6,49.3,Completed
PAY-01205,SAT-0052,MIS-001205,Communication Antenna,1380,4.08,224.4,52.8,Completed
PAY-01206,SAT-0089,MIS-001206,Camera,1159,3.31,346.0,46.6,Completed
PAY-01207,SAT-0012,MIS-001207,Thermal Sensor,858,4.46,229.2,50.2,Completed
PAY-01208,SAT-0064,MIS-001208,Thermal Sensor,982,1.84,121.8,29.8,Completed
PAY-01209,SAT-0042,MIS-001209,SAR Radar,1338,6.0,224.4,48.3,Completed
PAY-01210,SAT-0087,MIS-001210,Multispectral Sensor,484,5.32,196.8,47.3,Completed
PAY-01211,SAT-0021,MIS-001211,Camera,604,5.33,353.0,48.6,Completed
PAY-01212,SAT-0097,MIS-001212,Camera,856,4.45,360.0,47.4,Completed
PAY-01213,SAT-0080,MIS-001213,Multispectral Sensor,117,0.65,14.4,15.5,Completed
PAY-01214,SAT-0077,MIS-001214,Multispectral Sensor,1174,1.33,135.0,38.7,Completed
PAY-01215,SAT-0037,MIS-001215,Multispectral Sensor,1211,3.31,220.8,54.1,Completed
PAY-01216,SAT-0045,MIS-001216,SAR Radar,619,6.0,98.4,25.5,Completed
PAY-01217,SAT-0051,MIS-001217,Multispectral Sensor,574,7.08,266.4,61.5,Completed
PAY-01218,SAT-0083,MIS-001218,SAR Radar,433,6.0,87.6,32.0,Completed
PAY-01219,SAT-0034,MIS-001219,Multispectral Sensor,1230,3.91,218.4,52.1,Completed
PAY-01220,SAT-0044,MIS-001220,Thermal Sensor,168,2.87,95.4,29.6,Completed
PAY-01221,SAT-0036,MIS-001221,SAR Radar,719,6.0,280.8,62.3,Completed
PAY-01222,SAT-0048,MIS-001222,SAR Radar,474,6.0,165.0,37.9,Completed
PAY-01223,SAT-0023,MIS-001223,SAR Radar,651,6.0,272.4,58.3,Completed
PAY-01224,SAT-0064,MIS-001224,Multispectral Sensor,972,5.51,267.0,53.6,Completed
PAY-01225,SAT-0068,MIS-001225,Multispectral Sensor,1215,1.87,149.4,43.0,Completed
PAY-01226,SAT-0026,MIS-001226,SAR Radar,631,6.0,70.2,25.1,Completed
PAY-01227,SAT-0070,MIS-001227,SAR Radar,1227,6.0,292.2,61.1,Completed
PAY-01228,SAT-0033,MIS-001228,Communication Antenna,822,3.12,142.8,36.8,Completed
PAY-01229,SAT-0084,MIS-001229,Thermal Sensor,184,2.99,106.2,30.1,Completed
PAY-01230,SAT-0008,MIS-001230,Thermal Sensor,1290,2.28,183.0,42.6,Completed
PAY-01231,SAT-0080,MIS-001231,Multispectral Sensor,567,3.41,156.6,38.0,Completed
PAY-01232,SAT-0083,MIS-001232,SAR Radar,180,6.0,172.2,46.3,Completed
PAY-01233,SAT-0006,MIS-001233,SAR Radar,558,6.0,129.6,32.5,Completed
PAY-01234,SAT-0066,MIS-001234,Communication Antenna,230,4.21,139.2,42.1,Completed
PAY-01235,SAT-0100,MIS-001235,SAR Radar,252,6.0,243.0,57.6,Completed
PAY-01236,SAT-0039,MIS-001236,Multispectral Sensor,688,2.04,105.6,29.5,Completed
PAY-01237,SAT-0096,MIS-001237,SAR Radar,227,6.0,57.6,22.4,Completed
PAY-01238,SAT-0038,MIS-001238,Communication Antenna,1071,4.15,211.8,55.1,Completed
PAY-01239,SAT-0047,MIS-001239,SAR Radar,672,6.0,133.8,38.7,Completed
PAY-01240,SAT-0087,MIS-001240,Thermal Sensor,676,2.06,97.2,36.2,Completed
PAY-01241,SAT-0054,MIS-001241,Communication Antenna,857,0.91,84.6,31.0,Completed
PAY-01242,SAT-0074,MIS-001242,Thermal Sensor,873,7.16,295.2,61.9,Completed
PAY-01243,SAT-0033,MIS-001243,Multispectral Sensor,1419,4.15,225.6,56.8,Completed
PAY-01244,SAT-0051,MIS-001244,Multispectral Sensor,1423,3.97,224.4,53.6,Completed
PAY-01245,SAT-0004,MIS-001245,Communication Antenna,595,5.7,236.4,57.1,Completed
PAY-01246,SAT-0012,MIS-001246,Thermal Sensor,772,4.99,224.4,55.5,Completed
